Temperatur_K,Druck_bar,Lambda,Phi,EGR_Rate,Zuendverzug_s
900.0,70.0,2.2,0.45454545454545453,0.19999999999999998,6.0458015258016764e-18
900.0,70.0,2.2,0.45454545454545453,0.3,5.288163596745099e-18
900.0,70.0,2.2,0.45454545454545453,0.39999999999999997,4.956850727441768e-18
900.0,70.0,2.2,0.45454545454545453,0.49999999999999994,4.866701385365648e-18
900.0,70.0,2.2,0.45454545454545453,0.6,4.977240949765939e-18
900.0,70.0,2.666666666666667,0.37499999999999994,0.0,0.00038095959068973356
900.0,70.0,2.666666666666667,0.37499999999999994,0.09999999999999999,8.850535416608573e-18
900.0,70.0,2.666666666666667,0.37499999999999994,0.19999999999999998,6.65027347061334e-18
900.0,70.0,2.666666666666667,0.37499999999999994,0.3,5.815613602111794e-18
900.0,70.0,2.666666666666667,0.37499999999999994,0.39999999999999997,5.450072587954099e-18
900.0,70.0,2.666666666666667,0.37499999999999994,0.49999999999999994,5.349801435235056e-18
900.0,70.0,2.666666666666667,0.37499999999999994,0.6,5.470145414285944e-18
900.0,70.0,3.1333333333333337,0.3191489361702127,0.0,0.0004883450006238764
900.0,70.0,3.1333333333333337,0.3191489361702127,0.09999999999999999,9.589223326998372e-18
900.0,70.0,3.1333333333333337,0.3191489361702127,0.19999999999999998,7.204204215490678e-18
900.0,70.0,3.1333333333333337,0.3191489361702127,0.3,6.2990514295560674e-18
900.0,70.0,3.1333333333333337,0.3191489361702127,0.39999999999999997,5.902221047520668e-18
900.0,70.0,3.1333333333333337,0.3191489361702127,0.49999999999999994,5.792751368612795e-18
900.0,70.0,3.1333333333333337,0.3191489361702127,0.6,5.92216634643436e-18
900.0,70.0,3.5999999999999996,0.2777777777777778,0.0,0.0006058303625163412
900.0,70.0,3.5999999999999996,0.2777777777777778,0.09999999999999999,1.0274941891292388e-17
900.0,70.0,3.5999999999999996,0.2777777777777778,0.19999999999999998,7.718482980679487e-18
900.0,70.0,3.5999999999999996,0.2777777777777778,0.3,6.747943112928201e-18
900.0,70.0,3.5999999999999996,0.2777777777777778,0.39999999999999997,6.322114786495286e-18
900.0,70.0,3.5999999999999996,0.2777777777777778,0.49999999999999994,6.204156787242509e-18
900.0,70.0,3.5999999999999996,0.2777777777777778,0.6,6.342051530557409e-18
900.0,70.0,4.066666666666666,0.24590163934426232,0.0,0.000732097082072207
900.0,70.0,4.066666666666666,0.24590163934426232,0.09999999999999999,1.0917676388490668e-17
900.0,70.0,4.066666666666666,0.24590163934426232,0.19999999999999998,8.200573191404428e-18
900.0,70.0,4.066666666666666,0.24590163934426232,0.3,7.168781179422114e-18
900.0,70.0,4.066666666666666,0.24590163934426232,0.39999999999999997,6.7158065378216565e-18
900.0,70.0,4.066666666666666,0.24590163934426232,0.49999999999999994,6.589928259306686e-18
900.0,70.0,4.066666666666666,0.24590163934426232,0.6,6.7358133137469955e-18
900.0,70.0,4.533333333333333,0.22058823529411764,0.0,0.0008655949071370097
900.0,70.0,4.533333333333333,0.22058823529411764,0.09999999999999999,1.1524620799755981e-17
900.0,70.0,4.533333333333333,0.22058823529411764,0.19999999999999998,8.655854770738762e-18
900.0,70.0,4.533333333333333,0.22058823529411764,0.3,7.566248141685378e-18
900.0,70.0,4.533333333333333,0.22058823529411764,0.39999999999999997,7.087663898159498e-18
900.0,70.0,4.533333333333333,0.22058823529411764,0.49999999999999994,6.954333000721938e-18
900.0,70.0,4.533333333333333,0.22058823529411764,0.6,
900.0,70.0,5.0,0.2,0.0,0.0010049071738348968
900.0,70.0,5.0,0.2,0.09999999999999999,1.2101161573688811e-17
900.0,70.0,5.0,0.2,0.19999999999999998,9.088357550000953e-18
900.0,70.0,5.0,0.2,0.3,7.943852861469521e-18
900.0,70.0,5.0,0.2,0.39999999999999997,7.44096106783919e-18
900.0,70.0,5.0,0.2,0.49999999999999994,7.300571245255496e-18
900.0,70.0,5.0,0.2,0.6,
900.0,90.0,0.8,1.25,0.0,8.048530515599956e-05
900.0,90.0,0.8,1.25,0.09999999999999999,4.306706503876105e-18
900.0,90.0,0.8,1.25,0.19999999999999998,3.243783260823598e-18
900.0,90.0,0.8,1.25,0.3,2.8433604018921694e-18
900.0,90.0,0.8,1.25,0.39999999999999997,2.6708554655838706e-18
900.0,90.0,0.8,1.25,0.49999999999999994,2.6277583001387808e-18
900.0,90.0,0.8,1.25,0.6,2.692988040873394e-18
900.0,90.0,1.2666666666666666,0.7894736842105263,0.0,0.00010681563924675842
900.0,90.0,1.2666666666666666,0.7894736842105263,0.09999999999999999,5.3983338600337e-18
900.0,90.0,1.2666666666666666,0.7894736842105263,0.19999999999999998,4.060926503500627e-18
900.0,90.0,1.2666666666666666,0.7894736842105263,0.3,3.5552636529461896e-18
900.0,90.0,1.2666666666666666,0.7894736842105263,0.39999999999999997,3.3355271917362164e-18
900.0,90.0,1.2666666666666666,0.7894736842105263,0.49999999999999994,3.2777901483651514e-18
900.0,90.0,1.2666666666666666,0.7894736842105263,0.6,3.355204993977018e-18
900.0,90.0,1.7333333333333334,0.5769230769230769,0.0,0.0001440668383350776
900.0,90.0,1.7333333333333334,0.5769230769230769,0.09999999999999999,6.303673216307071e-18
900.0,90.0,1.7333333333333334,0.5769230769230769,0.19999999999999998,4.739210724415113e-18
900.0,90.0,1.7333333333333334,0.5769230769230769,0.3,4.1466975907160106e-18
900.0,90.0,1.7333333333333334,0.5769230769230769,0.39999999999999997,3.8881890869109536e-18
900.0,90.0,1.7333333333333334,0.5769230769230769,0.49999999999999994,3.818730525905871e-18
900.0,90.0,1.7333333333333334,0.5769230769230769,0.6,3.906739883192424e-18
900.0,90.0,2.2,0.45454545454545453,0.0,0.0001947020788909637
900.0,90.0,2.2,0.45454545454545453,0.09999999999999999,7.09440508932847e-18
900.0,90.0,2.2,0.45454545454545453,0.19999999999999998,5.3318957711086955e-18
900.0,90.0,2.2,0.45454545454545453,0.3,4.6637219230707954e-18
900.0,90.0,2.2,0.45454545454545453,0.39999999999999997,4.371531436960176e-18
900.0,90.0,2.2,0.45454545454545453,0.49999999999999994,4.292027190297008e-18
900.0,90.0,2.2,0.45454545454545453,0.6,4.389513922775867e-18
900.0,90.0,2.666666666666667,0.37499999999999994,0.0,0.000258334193574098
900.0,90.0,2.666666666666667,0.37499999999999994,0.09999999999999999,7.805438560705243e-18
900.0,90.0,2.666666666666667,0.37499999999999994,0.19999999999999998,5.864989917937771e-18
900.0,90.0,2.666666666666667,0.37499999999999994,0.3,5.1288891041441145e-18
900.0,90.0,2.666666666666667,0.37499999999999994,0.39999999999999997,4.806512231658915e-18
900.0,90.0,2.666666666666667,0.37499999999999994,0.49999999999999994,4.718081387069459e-18
900.0,90.0,2.666666666666667,0.37499999999999994,0.6,4.8242148005203305e-18
900.0,90.0,3.1333333333333337,0.3191489361702127,0.0,0.0003336896191897704
900.0,90.0,3.1333333333333337,0.3191489361702127,0.09999999999999999,8.456900063165698e-18
900.0,90.0,3.1333333333333337,0.3191489361702127,0.19999999999999998,6.353510916103836e-18
900.0,90.0,3.1333333333333337,0.3191489361702127,0.3,5.555241192737084e-18
900.0,90.0,3.1333333333333337,0.3191489361702127,0.39999999999999997,5.2052696915569426e-18
900.0,90.0,3.1333333333333337,0.3191489361702127,0.49999999999999994,5.108726509392834e-18
900.0,90.0,3.1333333333333337,0.3191489361702127,0.6,5.222859791807099e-18
900.0,90.0,3.5999999999999996,0.2777777777777778,0.0,0.00041812617920079076
900.0,90.0,3.5999999999999996,0.2777777777777778,0.09999999999999999,9.061646993333108e-18
900.0,90.0,3.5999999999999996,0.2777777777777778,0.19999999999999998,6.8070621551874935e-18
900.0,90.0,3.5999999999999996,0.2777777777777778,0.3,5.9511264460063545e-18
900.0,90.0,3.5999999999999996,0.2777777777777778,0.39999999999999997,5.575581161690245e-18
900.0,90.0,3.5999999999999996,0.2777777777777778,0.49999999999999994,5.4715519846323815e-18
900.0,90.0,3.5999999999999996,0.2777777777777778,0.6,5.593163717270486e-18
900.0,90.0,4.066666666666666,0.24590163934426232,0.0,0.000510778101762815
900.0,90.0,4.066666666666666,0.24590163934426232,0.09999999999999999,9.628485539542703e-18
900.0,90.0,4.066666666666666,0.24590163934426232,0.19999999999999998,7.232225757546468e-18
900.0,90.0,4.066666666666666,0.24590163934426232,0.3,6.322270734730406e-18
900.0,90.0,4.066666666666666,0.24590163934426232,0.39999999999999997,5.922784650765932e-18
900.0,90.0,4.066666666666666,0.24590163934426232,0.49999999999999994,5.811770443960754e-18
900.0,90.0,4.066666666666666,0.24590163934426232,0.6,5.940428968644146e-18
900.0,90.0,4.533333333333333,0.22058823529411764,0.0,0.0006103473765044926
900.0,90.0,4.533333333333333,0.22058823529411764,0.09999999999999999,1.0163760196825545e-17
900.0,90.0,4.533333333333333,0.22058823529411764,0.19999999999999998,7.63374636935559e-18
900.0,90.0,4.533333333333333,0.22058823529411764,0.3,6.672803646901371e-18
900.0,90.0,4.533333333333333,0.22058823529411764,0.39999999999999997,6.250732016980218e-18
900.0,90.0,4.533333333333333,0.22058823529411764,0.49999999999999994,6.133145218079939e-18
900.0,90.0,4.533333333333333,0.22058823529411764,0.6,
900.0,90.0,5.0,0.2,0.0,0.0007157865734002843
900.0,90.0,5.0,0.2,0.09999999999999999,1.0672221366330535e-17
900.0,90.0,5.0,0.2,0.19999999999999998,8.015177967779596e-18
900.0,90.0,5.0,0.2,0.3,7.005819707712396e-18
900.0,90.0,5.0,0.2,0.39999999999999997,6.562310833605372e-18
900.0,90.0,5.0,0.2,0.49999999999999994,6.43849864788506e-18
900.0,90.0,5.0,0.2,0.6,
950.0,30.0,0.8,1.25,0.0,0.0004746468626405359
950.0,30.0,0.8,1.25,0.09999999999999999,7.37371053349357e-18
950.0,30.0,0.8,1.25,0.19999999999999998,5.553830763742982e-18
950.0,30.0,0.8,1.25,0.3,4.868248357781178e-18
950.0,30.0,0.8,1.25,0.39999999999999997,4.57289471650341e-18
950.0,30.0,0.8,1.25,0.49999999999999994,4.499106078747535e-18
950.0,30.0,0.8,1.25,0.6,4.610788927301649e-18
950.0,30.0,1.2666666666666666,0.7894736842105263,0.0,0.0008087684528050683
950.0,30.0,1.2666666666666666,0.7894736842105263,0.09999999999999999,9.242735994952072e-18
950.0,30.0,1.2666666666666666,0.7894736842105263,0.19999999999999998,6.952899353909694e-18
950.0,30.0,1.2666666666666666,0.7894736842105263,0.3,6.087130715372482e-18
950.0,30.0,1.2666666666666666,0.7894736842105263,0.39999999999999997,5.710909806562063e-18
950.0,30.0,1.2666666666666666,0.7894736842105263,0.49999999999999994,5.612055560666542e-18
950.0,30.0,1.2666666666666666,0.7894736842105263,0.6,5.744601089780152e-18
950.0,30.0,1.7333333333333334,0.5769230769230769,0.0,0.0011346508449696516
950.0,30.0,1.7333333333333334,0.5769230769230769,0.09999999999999999,1.0792809194559998e-17
950.0,30.0,1.7333333333333334,0.5769230769230769,0.19999999999999998,8.114221016109205e-18
950.0,30.0,1.7333333333333334,0.5769230769230769,0.3,7.09975201107604e-18
950.0,30.0,1.7333333333333334,0.5769230769230769,0.39999999999999997,6.657147703711451e-18
950.0,30.0,1.7333333333333334,0.5769230769230769,0.49999999999999994,6.538224508544392e-18
950.0,30.0,1.7333333333333334,0.5769230769230769,0.6,6.688909390120647e-18
950.0,30.0,2.2,0.45454545454545453,0.0,0.0014396787348450698
950.0,30.0,2.2,0.45454545454545453,0.09999999999999999,1.214665764508458e-17
950.0,30.0,2.2,0.45454545454545453,0.19999999999999998,9.128984388785972e-18
950.0,30.0,2.2,0.45454545454545453,0.3,7.984973192906275e-18
950.0,30.0,2.2,0.45454545454545453,0.39999999999999997,7.48470041346542e-18
950.0,30.0,2.2,0.45454545454545453,0.49999999999999994,7.348577538015691e-18
950.0,30.0,2.2,0.45454545454545453,0.6,7.515489071096549e-18
950.0,30.0,2.666666666666667,0.37499999999999994,0.0,0.0017273210232827548
950.0,30.0,2.666666666666667,0.37499999999999994,0.09999999999999999,1.3364050792445975e-17
950.0,30.0,2.666666666666667,0.37499999999999994,0.19999999999999998,1.0041719436581082e-17
950.0,30.0,2.666666666666667,0.37499999999999994,0.3,8.781407356684902e-18
950.0,30.0,2.666666666666667,0.37499999999999994,0.39999999999999997,8.229451075837693e-18
950.0,30.0,2.666666666666667,0.37499999999999994,0.49999999999999994,8.078044561669319e-18
950.0,30.0,2.666666666666667,0.37499999999999994,0.6,8.25976047632694e-18
950.0,30.0,3.1333333333333337,0.3191489361702127,0.0,0.0019997492141336963
950.0,30.0,3.1333333333333337,0.3191489361702127,0.09999999999999999,1.4479448028808382e-17
950.0,30.0,3.1333333333333337,0.3191489361702127,0.19999999999999998,1.0878138743151629e-17
950.0,30.0,3.1333333333333337,0.3191489361702127,0.3,9.511384412198987e-18
950.0,30.0,3.1333333333333337,0.3191489361702127,0.39999999999999997,8.912182097548868e-18
950.0,30.0,3.1333333333333337,0.3191489361702127,0.49999999999999994,8.746886077250296e-18
950.0,30.0,3.1333333333333337,0.3191489361702127,0.6,8.942298936784095e-18
950.0,30.0,3.5999999999999996,0.2777777777777778,0.0,0.0022589795938562367
950.0,30.0,3.5999999999999996,0.2777777777777778,0.09999999999999999,1.5514863094937892e-17
950.0,30.0,3.5999999999999996,0.2777777777777778,0.19999999999999998,1.1654684714202344e-17
950.0,30.0,3.5999999999999996,0.2777777777777778,0.3,1.0189197795174462e-17
950.0,30.0,3.5999999999999996,0.2777777777777778,0.39999999999999997,9.54620942940847e-18
950.0,30.0,3.5999999999999996,0.2777777777777778,0.49999999999999994,9.368096293082755e-18
950.0,30.0,3.5999999999999996,0.2777777777777778,0.6,9.576313352398454e-18
950.0,30.0,4.066666666666666,0.24590163934426232,0.0,0.0025087560557632595
950.0,30.0,4.066666666666666,0.24590163934426232,0.09999999999999999,1.648537347136083e-17
950.0,30.0,4.066666666666666,0.24590163934426232,0.19999999999999998,1.2382626904645074e-17
950.0,30.0,4.066666666666666,0.24590163934426232,0.3,1.0824651032792877e-17
950.0,30.0,4.066666666666666,0.24590163934426232,0.39999999999999997,1.0140672522095307e-17
950.0,30.0,4.066666666666666,0.24590163934426232,0.49999999999999994,9.950599995203504e-18
950.0,30.0,4.066666666666666,0.24590163934426232,0.6,1.017088219240782e-17
950.0,30.0,4.533333333333333,0.22058823529411764,0.0,0.0027505461566383164
950.0,30.0,4.533333333333333,0.22058823529411764,0.09999999999999999,1.7401841860152172e-17
950.0,30.0,4.533333333333333,0.22058823529411764,0.19999999999999998,1.3070088841771494e-17
950.0,30.0,4.533333333333333,0.22058823529411764,0.3,1.1424814582928355e-17
950.0,30.0,4.533333333333333,0.22058823529411764,0.39999999999999997,1.070216631951807e-17
950.0,30.0,4.533333333333333,0.22058823529411764,0.49999999999999994,1.0500840555527693e-17
950.0,30.0,4.533333333333333,0.22058823529411764,0.6,
950.0,30.0,5.0,0.2,0.0,0.0029850347037928496
950.0,30.0,5.0,0.2,0.09999999999999999,1.8272401641852675e-17
950.0,30.0,5.0,0.2,0.19999999999999998,1.372315545360999e-17
950.0,30.0,5.0,0.2,0.3,1.1994986724746115e-17
950.0,30.0,5.0,0.2,0.39999999999999997,1.1235634768933731e-17
950.0,30.0,5.0,0.2,0.49999999999999994,1.1023650233959937e-17
950.0,30.0,5.0,0.2,0.6,
950.0,50.0,0.8,1.25,0.0,0.00016928964483510145
950.0,50.0,0.8,1.25,0.09999999999999999,5.71165161919496e-18
950.0,50.0,0.8,1.25,0.19999999999999998,4.301978811126197e-18
950.0,50.0,0.8,1.25,0.3,3.7709289629776216e-18
950.0,50.0,0.8,1.25,0.39999999999999997,3.542149016195519e-18
950.0,50.0,0.8,1.25,0.49999999999999994,3.484992583161952e-18
950.0,50.0,0.8,1.25,0.6,3.571501745663369e-18
950.0,50.0,1.2666666666666666,0.7894736842105263,0.0,0.00027882397344730577
950.0,50.0,1.2666666666666666,0.7894736842105263,0.09999999999999999,7.159392516368243e-18
950.0,50.0,1.2666666666666666,0.7894736842105263,0.19999999999999998,5.385692681109711e-18
950.0,50.0,1.2666666666666666,0.7894736842105263,0.3,4.715071177365053e-18
950.0,50.0,1.2666666666666666,0.7894736842105263,0.39999999999999997,4.423651714501498e-18
950.0,50.0,1.2666666666666666,0.7894736842105263,0.49999999999999994,4.3470795448904485e-18
950.0,50.0,1.2666666666666666,0.7894736842105263,0.6,4.4497488702647015e-18
950.0,50.0,1.7333333333333334,0.5769230769230769,0.0,0.00039902422426458205
950.0,50.0,1.7333333333333334,0.5769230769230769,0.09999999999999999,8.360074053865029e-18
950.0,50.0,1.7333333333333334,0.5769230769230769,0.19999999999999998,6.285248572567434e-18
950.0,50.0,1.7333333333333334,0.5769230769230769,0.3,5.499444260220024e-18
950.0,50.0,1.7333333333333334,0.5769230769230769,0.39999999999999997,5.156604437943479e-18
950.0,50.0,1.7333333333333334,0.5769230769230769,0.49999999999999994,5.06448692707152e-18
950.0,50.0,1.7333333333333334,0.5769230769230769,0.6,5.181206934445536e-18
950.0,50.0,2.2,0.45454545454545453,0.0,0.0005201062075221981
950.0,50.0,2.2,0.45454545454545453,0.09999999999999999,9.408760554299115e-18
950.0,50.0,2.2,0.45454545454545453,0.19999999999999998,7.071280901111114e-18
950.0,50.0,2.2,0.45454545454545453,0.3,6.185133639207732e-18
950.0,50.0,2.2,0.45454545454545453,0.39999999999999997,5.797624010540667e-18
950.0,50.0,2.2,0.45454545454545453,0.49999999999999994,5.692183684609735e-18
950.0,50.0,2.2,0.45454545454545453,0.6,5.821472802192156e-18
950.0,50.0,2.666666666666667,0.37499999999999994,0.0,0.0006395631912454019
950.0,50.0,2.666666666666667,0.37499999999999994,0.09999999999999999,1.0351749231402658e-17
950.0,50.0,2.666666666666667,0.37499999999999994,0.19999999999999998,7.778282429033171e-18
950.0,50.0,2.666666666666667,0.37499999999999994,0.3,6.8020488897407846e-18
950.0,50.0,2.666666666666667,0.37499999999999994,0.39999999999999997,6.374505393029619e-18
950.0,50.0,2.666666666666667,0.37499999999999994,0.49999999999999994,6.2572264114533334e-18
950.0,50.0,2.666666666666667,0.37499999999999994,0.6,6.3979829536952954e-18
950.0,50.0,3.1333333333333337,0.3191489361702127,0.0,0.0007555335479768235
950.0,50.0,3.1333333333333337,0.3191489361702127,0.09999999999999999,1.1215732215570133e-17
950.0,50.0,3.1333333333333337,0.3191489361702127,0.19999999999999998,8.426170037991986e-18
950.0,50.0,3.1333333333333337,0.3191489361702127,0.3,7.367486685564698e-18
950.0,50.0,3.1333333333333337,0.3191489361702127,0.39999999999999997,6.903346568434931e-18
950.0,50.0,3.1333333333333337,0.3191489361702127,0.49999999999999994,6.775308821672784e-18
950.0,50.0,3.1333333333333337,0.3191489361702127,0.6,6.9266749717946175e-18
950.0,50.0,3.5999999999999996,0.2777777777777778,0.0,0.000868954659253622
950.0,50.0,3.5999999999999996,0.2777777777777778,0.09999999999999999,1.2017761277076506e-17
950.0,50.0,3.5999999999999996,0.2777777777777778,0.19999999999999998,9.027679960680765e-18
950.0,50.0,3.5999999999999996,0.2777777777777778,0.3,7.892518674384804e-18
950.0,50.0,3.5999999999999996,0.2777777777777778,0.39999999999999997,7.394462027901443e-18
950.0,50.0,3.5999999999999996,0.2777777777777778,0.49999999999999994,7.256496185755389e-18
950.0,50.0,3.5999999999999996,0.2777777777777778,0.6,7.417780426380587e-18
950.0,50.0,4.066666666666666,0.24590163934426232,0.0,0.0009802545494706407
950.0,50.0,4.066666666666666,0.24590163934426232,0.09999999999999999,1.276951538211801e-17
950.0,50.0,4.066666666666666,0.24590163934426232,0.19999999999999998,9.591541556798055e-18
950.0,50.0,4.066666666666666,0.24590163934426232,0.3,8.384738635702745e-18
950.0,50.0,4.066666666666666,0.24590163934426232,0.39999999999999997,7.854931159483658e-18
950.0,50.0,4.066666666666666,0.24590163934426232,0.49999999999999994,7.707701613238953e-18
950.0,50.0,4.066666666666666,0.24590163934426232,0.6,7.878331469486612e-18
950.0,50.0,4.533333333333333,0.22058823529411764,0.0,0.001089612761905998
950.0,50.0,4.533333333333333,0.22058823529411764,0.09999999999999999,1.3479408743540892e-17
950.0,50.0,4.533333333333333,0.22058823529411764,0.19999999999999998,1.0124047283526476e-17
950.0,50.0,4.533333333333333,0.22058823529411764,0.3,8.84962332263783e-18
950.0,50.0,4.533333333333333,0.22058823529411764,0.39999999999999997,8.289862384767083e-18
950.0,50.0,4.533333333333333,0.22058823529411764,0.49999999999999994,8.133916118547637e-18
950.0,50.0,4.533333333333333,0.22058823529411764,0.6,
950.0,50.0,5.0,0.2,0.0,0.0011972035540281757
950.0,50.0,5.0,0.2,0.09999999999999999,1.4153741450821696e-17
950.0,50.0,5.0,0.2,0.19999999999999998,1.0629910505849395e-17
950.0,50.0,5.0,0.2,0.3,9.291276764584152e-18
950.0,50.0,5.0,0.2,0.39999999999999997,8.703085268829872e-18
950.0,50.0,5.0,0.2,0.49999999999999994,8.538882754108465e-18
950.0,50.0,5.0,0.2,0.6,
950.0,70.0,0.8,1.25,0.0,9.43086883294715e-05
950.0,70.0,0.8,1.25,0.09999999999999999,4.827226667489642e-18
950.0,70.0,0.8,1.25,0.19999999999999998,3.635835695975231e-18
950.0,70.0,0.8,1.25,0.3,3.1870166573395295e-18
950.0,70.0,0.8,1.25,0.39999999999999997,2.9936623119200718e-18
950.0,70.0,0.8,1.25,0.49999999999999994,2.9453563093566474e-18
950.0,70.0,0.8,1.25,0.6,3.018469896117721e-18
950.0,70.0,1.2666666666666666,0.7894736842105263,0.0,0.00014600455466235723
950.0,70.0,1.2666666666666666,0.7894736842105263,0.09999999999999999,6.0507910464801205e-18
950.0,70.0,1.2666666666666666,0.7894736842105263,0.19999999999999998,4.551741084100104e-18
950.0,70.0,1.2666666666666666,0.7894736842105263,0.3,3.98496246689787e-18
950.0,70.0,1.2666666666666666,0.7894736842105263,0.39999999999999997,3.738668067948038e-18
950.0,70.0,1.2666666666666666,0.7894736842105263,0.49999999999999994,3.673952773007466e-18
950.0,70.0,1.2666666666666666,0.7894736842105263,0.6,3.7607241901776235e-18
950.0,70.0,1.7333333333333334,0.5769230769230769,0.0,0.00020661467726955853
950.0,70.0,1.7333333333333334,0.5769230769230769,0.09999999999999999,7.065552156469509e-18
950.0,70.0,1.7333333333333334,0.5769230769230769,0.19999999999999998,5.312004573131703e-18
950.0,70.0,1.7333333333333334,0.5769230769230769,0.3,4.647878715167272e-18
950.0,70.0,1.7333333333333334,0.5769230769230769,0.39999999999999997,4.358126180679883e-18
950.0,70.0,1.7333333333333334,0.5769230769230769,0.49999999999999994,4.2802726744314456e-18
950.0,70.0,1.7333333333333334,0.5769230769230769,0.6,4.3789190852755386e-18
950.0,70.0,2.2,0.45454545454545453,0.0,0.0002717472742791142
950.0,70.0,2.2,0.45454545454545453,0.09999999999999999,7.951854014187734e-18
950.0,70.0,2.2,0.45454545454545453,0.19999999999999998,5.976323139954556e-18
950.0,70.0,2.2,0.45454545454545453,0.3,5.2273920112408886e-18
950.0,70.0,2.2,0.45454545454545453,0.39999999999999997,4.89988659982465e-18
950.0,70.0,2.2,0.45454545454545453,0.49999999999999994,4.810773259744161e-18
950.0,70.0,2.2,0.45454545454545453,0.6,4.920042507559042e-18
950.0,70.0,2.666666666666667,0.37499999999999994,0.0,0.0003392450746186412
950.0,70.0,2.666666666666667,0.37499999999999994,0.09999999999999999,8.748824906802608e-18
950.0,70.0,2.666666666666667,0.37499999999999994,0.19999999999999998,6.5738484893774454e-18
950.0,70.0,2.666666666666667,0.37499999999999994,0.3,5.7487805600358055e-18
950.0,70.0,2.666666666666667,0.37499999999999994,0.39999999999999997,5.387440354708858e-18
950.0,70.0,2.666666666666667,0.37499999999999994,0.49999999999999994,5.288321524439432e-18
950.0,70.0,2.666666666666667,0.37499999999999994,0.6,5.407282514996101e-18
950.0,70.0,3.1333333333333337,0.3191489361702127,0.0,0.0004071263767303708
950.0,70.0,3.1333333333333337,0.3191489361702127,0.09999999999999999,9.47902380188479e-18
950.0,70.0,3.1333333333333337,0.3191489361702127,0.19999999999999998,7.121413458674874e-18
950.0,70.0,3.1333333333333337,0.3191489361702127,0.3,6.226662718960702e-18
950.0,70.0,3.1333333333333337,0.3191489361702127,0.39999999999999997,5.8343927241782865e-18
950.0,70.0,3.1333333333333337,0.3191489361702127,0.49999999999999994,5.7261810777364055e-18
950.0,70.0,3.1333333333333337,0.3191489361702127,0.6,5.854108823533748e-18
950.0,70.0,3.5999999999999996,0.2777777777777778,0.0,0.000475311280696515
950.0,70.0,3.5999999999999996,0.2777777777777778,0.09999999999999999,1.015686207563282e-17
950.0,70.0,3.5999999999999996,0.2777777777777778,0.19999999999999998,7.629782129096715e-18
950.0,70.0,3.5999999999999996,0.2777777777777778,0.3,6.670395738180587e-18
950.0,70.0,3.5999999999999996,0.2777777777777778,0.39999999999999997,6.24946104430936e-18
950.0,70.0,3.5999999999999996,0.2777777777777778,0.49999999999999994,6.132858625812419e-18
950.0,70.0,3.5999999999999996,0.2777777777777778,0.6,6.269168687997463e-18
950.0,70.0,4.066666666666666,0.24590163934426232,0.0,0.0005435845570265743
950.0,70.0,4.066666666666666,0.24590163934426232,0.09999999999999999,1.0792210256018277e-17
950.0,70.0,4.066666666666666,0.24590163934426232,0.19999999999999998,8.106332156133256e-18
950.0,70.0,4.066666666666666,0.24590163934426232,0.3,7.086397532750753e-18
950.0,70.0,4.066666666666666,0.24590163934426232,0.39999999999999997,6.638628490037215e-18
950.0,70.0,4.066666666666666,0.24590163934426232,0.49999999999999994,6.5141968126067525e-18
950.0,70.0,4.066666666666666,0.24590163934426232,0.6,6.658405361598177e-18
950.0,70.0,4.533333333333333,0.22058823529411764,0.0,0.000611797057013528
950.0,70.0,4.533333333333333,0.22058823529411764,0.09999999999999999,1.1392179650828356e-17
950.0,70.0,4.533333333333333,0.22058823529411764,0.19999999999999998,8.55638163674508e-18
950.0,70.0,4.533333333333333,0.22058823529411764,0.3,7.479296803872075e-18
950.0,70.0,4.533333333333333,0.22058823529411764,0.39999999999999997,7.006212465599785e-18
950.0,70.0,4.533333333333333,0.22058823529411764,0.49999999999999994,6.874413815195396e-18
950.0,70.0,4.533333333333333,0.22058823529411764,0.6,
950.0,70.0,5.0,0.2,0.0,0.0006798318032039188
950.0,70.0,5.0,0.2,0.09999999999999999,1.1962094807489323e-17
950.0,70.0,5.0,0.2,0.19999999999999998,8.983914091401976e-18
950.0,70.0,5.0,0.2,0.3,7.852562089448501e-18
950.0,70.0,5.0,0.2,0.39999999999999997,7.355449544216641e-18
950.0,70.0,5.0,0.2,0.49999999999999994,7.216673090262722e-18
950.0,70.0,5.0,0.2,0.6,
950.0,90.0,0.8,1.25,0.0,6.401072702733957e-05
950.0,90.0,0.8,1.25,0.09999999999999999,4.2572137614388905e-18
950.0,90.0,0.8,1.25,0.19999999999999998,3.206505686480636e-18
950.0,90.0,0.8,1.25,0.3,2.810684499846917e-18
950.0,90.0,0.8,1.25,0.39999999999999997,2.6401619955490612e-18
950.0,90.0,0.8,1.25,0.49999999999999994,2.5975601056775716e-18
950.0,90.0,0.8,1.25,0.6,2.662040228354153e-18
950.0,90.0,1.2666666666666666,0.7894736842105263,0.0,9.409296286859778e-05
950.0,90.0,1.2666666666666666,0.7894736842105263,0.09999999999999999,5.336296114734222e-18
950.0,90.0,1.2666666666666666,0.7894736842105263,0.19999999999999998,4.014258313628137e-18
950.0,90.0,1.2666666666666666,0.7894736842105263,0.3,3.514406557112741e-18
950.0,90.0,1.2666666666666666,0.7894736842105263,0.39999999999999997,3.2971953141362806e-18
950.0,90.0,1.2666666666666666,0.7894736842105263,0.49999999999999994,3.2401217886579638e-18
950.0,90.0,1.2666666666666666,0.7894736842105263,0.6,3.316646985571589e-18
950.0,90.0,1.7333333333333334,0.5769230769230769,0.0,0.00013075431253139528
